Time,TempSHT,TempBMP,Humidity,Pressure,Altitude
2025-03-31 17:10:04,16.56,16.15,50.14,102544.00,N/A
2025-03-31 17:11:05,16.54,16.15,50.14,102544.00,N/A
2025-03-31 17:12:05,16.58,16.15,50.25,102541.00,N/A
2025-03-31 17:13:06,16.52,16.14,50.15,102538.00,N/A
2025-03-31 17:14:07,16.55,16.14,50.12,102534.00,N/A
2025-03-31 17:15:08,16.52,16.14,50.19,102529.00,N/A
2025-03-31 17:16:08,16.53,16.14,50.21,102530.00,N/A
2025-03-31 17:17:09,16.55,16.14,50.25,102534.00,N/A
2025-03-31 17:18:09,16.53,16.13,50.23,102541.00,N/A
2025-03-31 17:19:09,16.52,16.13,50.24,102548.00,N/A
2025-03-31 17:20:10,16.53,16.13,50.24,102554.00,N/A
2025-03-31 17:21:11,16.53,16.13,50.25,102558.00,N/A
2025-03-31 17:22:12,16.52,16.12,50.27,102563.00,N/A
2025-03-31 17:23:12,16.50,16.12,50.27,102568.00,N/A
2025-03-31 17:24:12,16.53,16.11,50.29,102568.00,N/A
2025-03-31 17:25:13,16.50,16.11,50.28,102567.00,N/A
2025-03-31 17:26:14,16.49,16.11,50.33,102567.00,N/A
2025-03-31 17:27:15,16.51,16.10,50.32,102569.00,N/A
2025-03-31 17:28:15,16.51,16.10,50.31,102570.00,N/A
2025-03-31 17:29:15,16.49,16.10,50.37,102567.00,N/A
2025-03-31 17:30:16,16.50,16.10,50.34,102567.00,N/A
2025-03-31 17:31:16,16.51,16.10,50.40,102561.00,N/A
2025-03-31 17:32:17,16.51,16.10,50.39,102558.00,N/A
2025-03-31 17:33:17,16.49,16.10,50.34,102558.00,N/A
2025-03-31 17:34:18,16.50,16.10,50.42,102560.00,N/A
2025-03-31 17:35:18,16.50,16.09,50.38,102560.00,N/A
2025-03-31 17:36:19,16.48,16.09,50.36,102564.00,N/A
2025-03-31 17:37:20,16.49,16.09,50.38,102568.00,N/A
2025-03-31 17:38:21,16.50,16.09,50.35,102573.00,N/A
2025-03-31 17:39:21,16.48,16.09,50.37,102573.00,N/A
2025-03-31 17:40:22,16.47,16.09,50.43,102569.00,N/A
2025-03-31 17:41:22,16.50,16.09,50.40,102568.00,N/A
2025-03-31 17:42:23,16.49,16.09,50.37,102569.00,N/A
2025-03-31 17:43:23,16.49,16.10,50.36,102572.00,N/A
2025-03-31 17:44:24,16.47,16.09,50.36,102575.00,N/A
2025-03-31 17:45:24,16.49,16.09,50.36,102576.00,N/A
2025-03-31 17:46:25,16.49,16.09,50.43,102575.00,N/A
2025-03-31 17:47:26,16.51,16.09,50.37,102571.00,N/A
2025-03-31 17:48:27,16.50,16.09,50.50,102562.00,N/A
2025-03-31 17:49:27,16.49,16.09,50.47,102558.00,N/A
2025-03-31 17:50:28,16.50,16.08,50.62,102553.00,N/A
2025-03-31 17:51:29,16.48,16.08,50.52,102555.00,N/A
2025-03-31 17:52:30,16.48,16.08,50.52,102559.00,N/A
2025-03-31 17:53:31,16.48,16.08,50.70,102563.00,N/A
2025-03-31 17:54:30,16.47,16.08,50.59,102566.00,N/A
2025-03-31 17:55:31,16.45,16.07,50.53,102565.00,N/A
2025-03-31 17:56:32,16.48,16.07,50.62,102566.00,N/A
2025-03-31 17:57:33,16.47,16.07,50.60,102566.00,N/A
2025-03-31 17:58:34,16.47,16.07,50.63,102566.00,N/A
2025-03-31 17:59:34,16.48,16.07,50.62,102565.00,N/A
2025-03-31 18:00:34,16.46,16.06,50.53,102569.00,N/A
2025-03-31 18:01:34,16.45,16.06,50.56,102575.00,N/A
2025-03-31 18:02:35,16.43,16.05,50.56,102581.00,N/A
2025-03-31 18:03:36,16.43,16.05,50.57,102589.00,N/A
2025-03-31 18:04:37,16.44,16.04,50.59,102594.00,N/A
2025-03-31 18:05:38,16.42,16.04,50.57,102594.00,N/A
2025-03-31 18:06:39,16.40,16.03,50.53,102594.00,N/A
2025-03-31 18:07:39,16.43,16.02,50.62,102592.00,N/A
2025-03-31 18:08:40,16.39,16.01,50.59,102590.00,N/A
2025-03-31 18:09:40,16.40,16.01,50.65,102587.00,N/A
2025-03-31 18:10:40,16.40,15.99,50.60,102586.00,N/A
2025-03-31 18:11:41,16.38,15.99,50.63,102586.00,N/A
2025-03-31 18:12:41,16.39,15.98,50.61,102584.00,N/A
2025-03-31 18:13:42,16.39,15.98,50.68,102583.00,N/A
2025-03-31 18:14:43,16.37,15.98,50.65,102583.00,N/A
2025-03-31 18:15:43,16.37,15.98,50.67,102581.00,N/A
2025-03-31 18:16:44,16.37,15.97,50.61,102582.00,N/A
2025-03-31 18:17:45,16.39,15.97,50.67,102582.00,N/A
2025-03-31 18:18:46,16.36,15.97,50.74,102582.00,N/A
2025-03-31 18:19:46,16.36,15.97,50.71,102582.00,N/A
2025-03-31 18:20:46,16.40,15.97,50.70,102583.00,N/A
2025-03-31 18:21:46,16.37,15.97,50.73,102580.00,N/A
2025-03-31 18:22:47,16.37,15.98,50.70,102580.00,N/A
2025-03-31 18:23:48,16.36,15.97,50.66,102580.00,N/A
2025-03-31 18:24:48,16.40,15.97,50.68,102581.00,N/A
2025-03-31 18:25:49,16.38,15.97,50.68,102583.00,N/A
2025-03-31 18:26:50,16.36,15.97,50.73,102585.00,N/A
2025-03-31 18:27:51,16.36,15.97,50.66,102586.00,N/A
2025-03-31 18:28:51,16.37,15.97,50.68,102587.00,N/A
2025-03-31 18:29:51,16.37,15.97,50.70,102592.00,N/A
2025-03-31 18:30:52,16.36,15.97,50.65,102591.00,N/A
2025-03-31 18:31:53,16.37,15.97,50.69,102591.00,N/A
2025-03-31 18:32:54,16.38,15.97,50.76,102588.00,N/A
2025-03-31 18:33:54,16.36,15.97,50.72,102588.00,N/A
2025-03-31 18:34:55,16.37,15.97,50.70,102590.00,N/A
2025-03-31 18:35:56,16.36,15.96,50.72,102588.00,N/A
2025-03-31 18:36:57,16.37,15.96,50.71,102589.00,N/A
2025-03-31 18:37:57,16.35,15.96,50.74,102588.00,N/A
2025-03-31 18:38:57,16.36,15.95,50.71,102591.00,N/A
2025-03-31 18:39:58,16.34,15.95,50.66,102594.00,N/A
2025-03-31 18:40:59,16.33,15.94,50.65,102594.00,N/A
2025-03-31 18:42:00,16.35,15.94,50.71,102597.00,N/A
2025-03-31 18:43:00,16.35,15.94,50.65,102600.00,N/A
2025-03-31 18:44:01,16.33,15.93,50.74,102603.00,N/A
2025-03-31 18:45:02,16.33,15.93,50.71,102607.00,N/A
2025-03-31 18:46:03,16.30,15.93,50.72,102608.00,N/A
2025-03-31 18:47:03,16.31,15.92,50.72,102608.00,N/A
2025-03-31 18:48:04,16.32,15.91,50.72,102615.00,N/A
2025-03-31 18:49:05,16.32,15.91,50.73,102616.00,N/A
2025-03-31 18:50:06,16.30,15.91,50.76,102618.00,N/A
2025-03-31 18:51:05,16.29,15.91,50.80,102621.00,N/A
2025-03-31 18:52:06,16.31,15.91,50.84,102623.00,N/A
2025-03-31 18:53:06,16.48,16.02,50.91,102626.00,N/A
2025-03-31 18:54:07,16.53,16.12,50.49,102626.00,N/A
2025-03-31 18:55:08,16.53,16.13,50.45,102623.00,N/A
2025-03-31 18:56:09,16.51,16.11,50.38,102619.00,N/A
2025-03-31 18:57:09,16.48,16.08,50.40,102613.00,N/A
2025-03-31 18:58:10,16.44,16.05,50.50,102612.00,N/A
2025-03-31 18:59:10,16.44,16.03,50.53,102613.00,N/A
2025-03-31 19:00:10,16.41,16.02,50.61,102611.00,N/A
2025-03-31 19:01:10,16.43,16.00,50.64,102609.00,N/A
2025-03-31 19:02:10,16.39,15.99,50.69,102610.00,N/A
2025-03-31 19:03:11,16.37,15.98,50.74,102608.00,N/A
2025-03-31 19:04:12,16.36,15.97,50.72,102611.00,N/A
2025-03-31 19:05:13,16.36,15.96,50.72,102612.00,N/A
2025-03-31 19:06:13,16.33,15.95,50.74,102618.00,N/A
2025-03-31 19:07:14,16.34,15.95,50.78,102621.00,N/A
2025-03-31 19:08:15,16.32,15.94,50.86,102624.00,N/A
2025-03-31 19:09:16,16.35,15.94,50.81,102625.00,N/A
2025-03-31 19:10:15,16.32,15.93,50.81,102631.00,N/A
2025-03-31 19:11:16,16.32,15.93,50.79,102633.00,N/A
2025-03-31 19:12:17,16.33,15.93,50.82,102637.00,N/A
2025-03-31 19:13:18,16.32,15.93,50.76,102644.00,N/A
2025-03-31 19:14:19,16.32,15.93,50.82,102646.00,N/A
2025-03-31 19:15:19,16.30,15.93,50.77,102648.00,N/A
2025-03-31 19:16:20,16.33,15.92,50.81,102651.00,N/A
2025-03-31 19:17:20,16.30,15.92,50.76,102649.00,N/A
2025-03-31 19:18:20,16.31,15.92,50.81,102650.00,N/A
2025-03-31 19:19:21,16.32,15.91,50.82,102647.00,N/A
2025-03-31 19:20:22,16.28,15.91,50.81,102647.00,N/A
2025-03-31 19:21:22,16.32,15.90,50.85,102643.00,N/A
2025-03-31 19:22:22,16.30,15.90,50.76,102641.00,N/A
2025-03-31 19:23:23,16.29,15.89,50.80,102644.00,N/A
2025-03-31 19:24:23,16.29,15.89,50.84,102648.00,N/A
2025-03-31 19:25:23,16.27,15.89,50.73,102652.00,N/A
2025-03-31 19:26:24,16.28,15.88,50.82,102653.00,N/A
2025-03-31 19:27:25,16.27,15.87,50.81,102653.00,N/A
2025-03-31 19:28:26,16.26,15.87,50.88,102655.00,N/A
2025-03-31 19:29:27,16.25,15.87,50.83,102658.00,N/A
2025-03-31 19:30:27,16.27,15.87,50.73,102661.00,N/A
2025-03-31 19:31:28,16.26,15.87,50.75,102664.00,N/A
2025-03-31 19:32:29,16.27,15.87,50.93,102666.00,N/A
2025-03-31 19:33:30,16.29,15.87,50.85,102670.00,N/A
2025-03-31 19:34:30,16.27,15.87,50.86,102670.00,N/A
2025-03-31 19:35:31,16.27,15.87,50.84,102674.00,N/A
2025-03-31 19:36:32,16.27,15.86,50.80,102673.00,N/A
2025-03-31 19:37:33,16.26,15.86,50.82,102672.00,N/A
2025-03-31 19:38:33,16.25,15.86,50.75,102671.00,N/A
2025-03-31 19:39:33,16.28,15.85,50.80,102672.00,N/A
2025-03-31 19:40:34,16.24,15.85,50.74,102674.00,N/A
2025-03-31 19:41:35,16.25,15.85,50.70,102673.00,N/A
2025-03-31 19:42:36,16.24,15.84,50.75,102670.00,N/A
2025-03-31 19:43:36,16.24,15.84,50.61,102670.00,N/A
2025-03-31 19:44:36,16.21,15.83,50.57,102670.00,N/A
2025-03-31 19:45:36,16.24,15.83,50.61,102668.00,N/A
2025-03-31 19:46:37,16.21,15.82,50.66,102667.00,N/A
2025-03-31 19:47:37,16.21,15.82,50.69,102663.00,N/A
2025-03-31 19:48:37,16.21,15.81,50.66,102659.00,N/A
2025-03-31 19:49:38,16.21,15.81,50.75,102663.00,N/A
2025-03-31 19:50:38,16.20,15.81,50.67,102655.00,N/A
2025-03-31 19:51:39,16.22,15.81,50.68,102653.00,N/A
2025-03-31 19:52:40,16.20,15.81,50.64,102655.00,N/A
2025-03-31 19:53:40,16.21,15.80,50.72,102655.00,N/A
2025-03-31 19:54:40,16.19,15.80,50.67,102655.00,N/A
2025-03-31 19:55:40,16.19,15.79,50.73,102653.00,N/A
2025-03-31 19:56:41,16.20,15.79,50.65,102653.00,N/A
2025-03-31 19:57:42,16.20,15.79,50.74,102654.00,N/A
2025-03-31 19:58:43,16.21,15.79,50.59,102655.00,N/A
2025-03-31 19:59:44,16.20,15.79,50.58,102651.00,N/A
2025-03-31 20:00:45,16.17,15.79,50.56,102648.00,N/A
2025-03-31 20:01:45,16.19,15.78,50.64,102641.00,N/A
2025-03-31 20:02:46,16.18,15.78,50.65,102643.00,N/A
2025-03-31 20:03:46,16.18,15.78,50.63,102644.00,N/A
2025-03-31 20:04:47,16.16,15.77,50.60,102650.00,N/A
2025-03-31 20:05:48,16.16,15.77,50.68,102653.00,N/A
2025-03-31 20:06:49,16.17,15.77,50.63,102656.00,N/A
2025-03-31 20:07:49,16.16,15.76,50.61,102651.00,N/A
2025-03-31 20:08:49,16.15,15.76,50.63,102650.00,N/A
2025-03-31 20:09:50,16.18,15.76,50.65,102650.00,N/A
2025-03-31 20:10:51,16.15,15.75,50.61,102650.00,N/A
2025-03-31 20:11:51,16.15,15.75,50.59,102655.00,N/A
2025-03-31 20:12:52,16.12,15.75,50.67,102653.00,N/A
2025-03-31 20:13:52,16.14,15.74,50.59,102653.00,N/A
2025-03-31 20:14:52,16.15,15.74,50.63,102657.00,N/A
2025-03-31 20:15:53,16.15,15.74,50.63,102657.00,N/A
2025-03-31 20:16:53,16.15,15.74,50.63,102660.00,N/A
2025-03-31 20:17:54,16.14,15.74,50.65,102664.00,N/A
2025-03-31 20:18:54,16.15,15.73,50.63,102665.00,N/A
2025-03-31 20:19:55,16.15,15.73,50.60,102660.00,N/A
2025-03-31 20:20:56,16.12,15.72,50.60,102661.00,N/A
2025-03-31 20:21:56,16.13,15.72,50.63,102655.00,N/A
2025-03-31 20:22:56,16.09,15.72,50.60,102655.00,N/A
2025-03-31 20:23:56,16.12,15.72,50.65,102656.00,N/A
2025-03-31 20:24:57,16.15,15.71,50.63,102658.00,N/A
2025-03-31 20:25:58,16.12,15.71,50.63,102663.00,N/A
2025-03-31 20:26:58,16.10,15.70,50.61,102670.00,N/A
2025-03-31 20:27:59,16.10,15.70,50.67,102666.00,N/A
2025-03-31 20:29:00,16.09,15.70,50.65,102670.00,N/A
2025-03-31 20:30:01,16.11,15.70,50.67,102670.00,N/A
2025-03-31 20:31:01,16.09,15.69,50.62,102666.00,N/A
2025-03-31 20:32:01,16.07,15.69,50.58,102666.00,N/A
2025-03-31 20:33:02,16.08,15.69,50.63,102671.00,N/A
2025-03-31 20:34:03,16.11,15.69,50.60,102677.00,N/A
2025-03-31 20:35:04,16.08,15.68,50.63,102680.00,N/A
2025-03-31 20:36:04,16.08,15.68,50.64,102674.00,N/A
2025-03-31 20:37:05,16.07,15.68,50.62,102678.00,N/A
2025-03-31 20:38:06,16.07,15.68,50.60,102683.00,N/A
2025-03-31 20:39:07,16.09,15.68,50.63,102684.00,N/A
2025-03-31 20:40:07,16.10,15.68,50.66,102684.00,N/A
2025-03-31 20:41:08,16.07,15.68,50.66,102684.00,N/A
2025-03-31 20:42:09,16.08,15.68,50.60,102685.00,N/A
2025-03-31 20:43:09,16.10,15.68,50.62,102686.00,N/A
2025-03-31 20:44:09,16.07,15.68,50.61,102690.00,N/A
2025-03-31 20:45:10,16.08,15.68,50.61,102695.00,N/A
2025-03-31 20:46:11,16.08,15.68,50.60,102700.00,N/A
2025-03-31 20:47:12,16.07,15.68,50.57,102702.00,N/A
2025-03-31 20:48:12,16.06,15.68,50.53,102700.00,N/A
2025-03-31 20:49:13,16.06,15.67,50.53,102695.00,N/A
2025-03-31 20:50:14,16.06,15.67,50.57,102694.00,N/A
2025-03-31 20:51:15,16.05,15.67,50.57,102696.00,N/A
2025-03-31 20:52:15,16.07,15.67,50.61,102696.00,N/A
2025-03-31 20:53:16,16.06,15.67,50.63,102699.00,N/A
2025-03-31 20:54:16,16.07,15.67,50.54,102701.00,N/A
2025-03-31 20:55:17,16.07,15.67,50.57,102699.00,N/A
2025-03-31 20:56:17,16.07,15.68,50.58,102701.00,N/A
2025-03-31 20:57:18,16.09,15.68,50.54,102702.00,N/A
2025-03-31 20:58:18,16.08,15.68,50.51,102704.00,N/A
2025-03-31 20:59:19,16.07,15.68,50.56,102701.00,N/A
2025-03-31 21:00:20,16.09,15.67,50.54,102700.00,N/A
2025-03-31 21:01:20,16.06,15.68,50.57,102701.00,N/A
2025-03-31 21:02:21,16.07,15.67,50.62,102700.00,N/A
2025-03-31 21:03:22,16.09,15.67,50.63,102698.00,N/A
2025-03-31 21:04:23,16.07,15.67,50.61,102699.00,N/A
2025-03-31 21:05:24,16.07,15.67,50.60,102701.00,N/A
2025-03-31 21:06:24,16.07,15.67,50.61,102703.00,N/A
2025-03-31 21:07:25,16.05,15.67,50.57,102702.00,N/A
2025-03-31 21:08:25,16.07,15.66,50.61,102696.00,N/A
2025-03-31 21:09:26,16.05,15.66,50.60,102696.00,N/A
2025-03-31 21:10:26,16.06,15.66,50.58,102694.00,N/A
2025-03-31 21:11:26,16.06,15.65,50.60,102698.00,N/A
2025-03-31 21:12:27,16.04,15.65,50.57,102696.00,N/A
2025-03-31 21:13:28,16.06,15.64,50.59,102695.00,N/A
2025-03-31 21:14:29,16.04,15.64,50.62,102697.00,N/A
2025-03-31 21:15:30,16.04,15.64,50.61,102730.00,N/A
2025-03-31 21:16:30,16.04,15.65,50.65,102734.00,N/A
2025-03-31 21:17:31,16.06,15.65,50.68,102735.00,N/A
2025-03-31 21:18:32,16.07,15.65,50.65,102738.00,N/A
2025-03-31 21:19:33,16.07,15.66,50.70,102742.00,N/A
2025-03-31 21:20:33,16.06,15.66,50.80,102744.00,N/A
2025-03-31 21:21:34,16.07,15.67,50.79,102744.00,N/A
2025-03-31 21:22:35,16.06,15.67,50.82,102747.00,N/A
2025-03-31 21:23:35,16.09,15.68,50.78,102747.00,N/A
2025-03-31 21:24:36,16.09,15.68,50.80,102749.00,N/A
2025-03-31 21:25:37,16.09,15.68,50.84,102751.00,N/A
2025-03-31 21:26:38,16.09,15.68,50.88,102751.00,N/A
2025-03-31 21:27:39,16.09,15.69,50.85,102749.00,N/A
2025-03-31 21:28:40,16.08,15.69,50.90,102747.00,N/A
2025-03-31 21:29:40,16.09,15.68,50.88,102745.00,N/A
2025-03-31 21:30:41,16.08,15.68,50.93,102744.00,N/A
2025-03-31 21:31:42,16.09,15.69,50.92,102742.00,N/A
2025-03-31 21:32:42,16.08,15.68,50.97,102739.00,N/A
2025-03-31 21:33:43,16.09,15.68,50.99,102738.00,N/A
2025-03-31 21:34:43,16.09,15.68,50.94,102741.00,N/A
2025-03-31 21:35:44,16.09,15.68,50.99,102741.00,N/A
2025-03-31 21:36:45,16.08,15.68,51.03,102744.00,N/A
2025-03-31 21:37:46,16.11,15.68,51.04,102743.00,N/A
2025-03-31 21:38:46,16.07,15.68,51.03,102746.00,N/A
2025-03-31 21:39:47,16.06,15.68,51.08,102750.00,N/A
2025-03-31 21:40:48,16.09,15.68,51.07,102752.00,N/A
2025-03-31 21:41:49,16.08,15.68,51.09,102754.00,N/A
2025-03-31 21:42:49,16.09,15.68,51.15,102753.00,N/A
2025-03-31 21:43:50,16.09,15.68,51.12,102755.00,N/A
2025-03-31 21:44:51,16.08,15.68,51.11,102754.00,N/A
2025-03-31 21:45:52,16.09,15.68,51.18,102754.00,N/A
2025-03-31 21:46:53,16.07,15.68,51.21,102754.00,N/A
2025-03-31 21:47:53,16.07,15.68,51.21,102756.00,N/A
2025-03-31 21:48:54,16.09,15.68,51.27,102758.00,N/A
2025-03-31 21:49:54,16.07,15.68,51.31,102761.00,N/A
2025-03-31 21:50:55,16.08,15.69,51.32,102761.00,N/A
2025-03-31 21:51:55,16.07,15.69,51.33,102759.00,N/A
2025-03-31 21:52:56,16.09,15.69,51.33,102760.00,N/A
2025-03-31 21:53:56,16.12,15.69,51.35,102762.00,N/A
2025-03-31 21:54:57,16.09,15.69,51.34,102762.00,N/A
2025-03-31 21:55:58,16.08,15.69,51.41,102761.00,N/A
2025-03-31 21:56:59,16.10,15.69,51.39,102759.00,N/A
2025-03-31 21:57:59,16.11,15.69,51.42,102756.00,N/A
2025-03-31 21:59:00,16.09,15.69,51.43,102757.00,N/A
2025-03-31 22:00:00,16.09,15.69,51.50,102758.00,N/A
2025-03-31 22:01:01,16.08,15.68,51.51,102757.00,N/A
2025-03-31 22:02:01,16.10,15.68,51.53,102756.00,N/A
2025-03-31 22:03:02,16.10,15.69,51.51,102757.00,N/A
2025-03-31 22:04:02,16.12,15.68,51.52,102755.00,N/A
2025-03-31 22:05:02,16.10,15.69,51.56,102751.00,N/A
2025-03-31 22:06:03,16.09,15.69,51.56,102750.00,N/A
2025-03-31 22:07:04,16.10,15.69,51.59,102749.00,N/A
2025-03-31 22:08:05,16.09,15.69,51.63,102747.00,N/A
2025-03-31 22:09:06,16.08,15.68,51.61,102745.00,N/A
2025-03-31 22:10:06,16.09,15.68,51.60,102743.00,N/A
2025-03-31 22:11:07,16.09,15.68,51.64,102742.00,N/A
2025-03-31 22:12:08,16.07,15.68,51.66,102739.00,N/A
2025-03-31 22:13:08,16.09,15.68,51.66,102738.00,N/A
2025-03-31 22:14:09,16.08,15.68,51.68,102734.00,N/A
2025-03-31 22:15:10,16.10,15.68,51.69,102735.00,N/A
2025-03-31 22:16:10,16.09,15.68,51.75,102733.00,N/A
2025-03-31 22:17:11,16.07,15.68,51.77,102732.00,N/A
2025-03-31 22:18:11,16.08,15.67,51.77,102729.00,N/A
2025-03-31 22:19:12,16.08,15.67,51.75,102726.00,N/A
2025-03-31 22:20:12,16.08,15.67,51.78,102728.00,N/A
2025-03-31 22:21:12,16.06,15.67,51.82,102733.00,N/A
2025-03-31 22:22:12,16.07,15.67,51.83,102738.00,N/A
2025-03-31 22:23:12,16.06,15.67,51.83,102739.00,N/A
2025-03-31 22:24:13,16.05,15.66,51.85,102737.00,N/A
2025-03-31 22:25:14,16.08,15.66,51.88,102736.00,N/A
2025-03-31 22:26:15,16.05,15.67,51.89,102739.00,N/A
2025-03-31 22:27:16,16.07,15.67,51.91,102742.00,N/A
2025-03-31 22:28:17,16.06,15.67,51.92,102742.00,N/A
2025-03-31 22:29:17,16.07,15.67,51.93,102742.00,N/A
2025-03-31 22:30:18,16.07,15.66,51.93,102740.00,N/A
2025-03-31 22:31:18,16.06,15.66,51.92,102741.00,N/A
2025-03-31 22:32:18,16.05,15.66,51.95,102738.00,N/A
2025-03-31 22:33:18,16.06,15.66,51.97,102733.00,N/A
2025-03-31 22:34:18,16.06,15.66,51.97,102731.00,N/A
2025-03-31 22:35:19,16.07,15.66,52.00,102732.00,N/A
2025-03-31 22:36:20,16.05,15.65,52.03,102735.00,N/A
2025-03-31 22:37:21,16.05,15.65,52.02,102739.00,N/A
2025-03-31 22:38:22,16.05,15.65,52.01,102742.00,N/A
2025-03-31 22:39:23,16.04,15.65,52.04,102743.00,N/A
2025-03-31 22:40:23,16.02,15.65,52.07,102746.00,N/A
2025-03-31 22:41:24,16.05,15.65,52.07,102747.00,N/A
2025-03-31 22:42:25,16.05,15.64,52.13,102744.00,N/A
2025-03-31 22:43:26,16.06,15.64,52.14,102743.00,N/A
2025-03-31 22:44:27,16.04,15.64,52.13,102740.00,N/A
2025-03-31 22:45:27,16.04,15.63,52.11,102741.00,N/A
2025-03-31 22:46:28,16.01,15.63,52.21,102745.00,N/A
2025-03-31 22:47:28,16.02,15.63,52.15,102744.00,N/A
2025-03-31 22:48:29,16.04,15.62,52.22,102744.00,N/A
2025-03-31 22:49:30,16.03,15.62,52.22,102741.00,N/A
2025-03-31 22:50:30,16.02,15.62,52.22,102742.00,N/A
2025-03-31 22:51:31,16.01,15.62,52.23,102744.00,N/A
2025-03-31 22:52:32,16.03,15.62,52.27,102745.00,N/A
2025-03-31 22:53:32,16.03,15.61,52.30,102746.00,N/A
2025-03-31 22:54:33,16.02,15.61,52.29,102745.00,N/A
2025-03-31 22:55:33,16.00,15.61,52.33,102748.00,N/A
2025-03-31 22:56:33,16.01,15.61,52.32,102748.00,N/A
2025-03-31 22:57:34,16.01,15.61,52.33,102753.00,N/A
2025-03-31 22:58:34,15.98,15.60,52.33,102754.00,N/A
2025-03-31 22:59:35,15.99,15.60,52.34,102751.00,N/A
2025-03-31 23:00:36,15.98,15.60,52.37,102745.00,N/A
2025-03-31 23:01:37,15.99,15.60,52.39,102738.00,N/A
2025-03-31 23:02:37,16.00,15.59,52.38,102735.00,N/A
2025-03-31 23:03:38,16.00,15.59,52.43,102736.00,N/A
2025-03-31 23:04:39,15.97,15.59,52.45,102734.00,N/A
2025-03-31 23:05:39,15.97,15.58,52.42,102727.00,N/A
2025-03-31 23:06:40,15.97,15.58,52.43,102722.00,N/A
2025-03-31 23:07:41,15.97,15.58,52.49,102719.00,N/A
2025-03-31 23:08:42,15.97,15.57,52.47,102721.00,N/A
2025-03-31 23:09:43,15.96,15.57,52.48,102723.00,N/A
2025-03-31 23:10:43,15.96,15.57,52.52,102725.00,N/A
2025-03-31 23:11:44,15.97,15.57,52.54,102722.00,N/A
2025-03-31 23:12:45,15.97,15.56,52.52,102719.00,N/A
2025-03-31 23:13:45,15.96,15.56,52.55,102720.00,N/A
2025-03-31 23:14:46,15.94,15.56,52.55,102722.00,N/A
2025-03-31 23:15:47,15.96,15.55,52.60,102719.00,N/A
2025-03-31 23:16:48,15.96,15.55,52.57,102718.00,N/A
2025-03-31 23:17:49,15.93,15.54,52.60,102717.00,N/A
2025-03-31 23:18:50,15.96,15.54,52.64,102717.00,N/A
2025-03-31 23:19:50,15.93,15.54,52.63,102714.00,N/A
2025-03-31 23:20:51,15.94,15.54,52.67,102715.00,N/A
2025-03-31 23:21:52,15.94,15.54,52.69,102711.00,N/A
2025-03-31 23:22:52,15.93,15.54,52.63,102708.00,N/A
2025-03-31 23:23:53,15.94,15.53,52.67,102707.00,N/A
2025-03-31 23:24:54,15.95,15.53,52.69,102707.00,N/A
2025-03-31 23:25:55,15.93,15.53,52.67,102703.00,N/A
2025-03-31 23:26:56,15.94,15.53,52.71,102701.00,N/A
2025-03-31 23:27:56,15.92,15.53,52.73,102700.00,N/A
2025-03-31 23:28:57,15.91,15.52,52.69,102697.00,N/A
2025-03-31 23:29:58,15.90,15.52,52.74,102698.00,N/A
2025-03-31 23:30:59,15.92,15.52,52.77,102699.00,N/A
2025-03-31 23:31:59,15.93,15.52,52.78,102700.00,N/A
2025-03-31 23:32:59,15.92,15.51,52.80,102703.00,N/A
2025-03-31 23:34:00,15.90,15.51,52.77,102702.00,N/A
2025-03-31 23:35:00,15.91,15.51,52.81,102705.00,N/A
2025-03-31 23:36:00,15.91,15.51,52.81,102709.00,N/A
2025-03-31 23:37:01,15.89,15.51,52.82,102711.00,N/A
2025-03-31 23:38:02,15.92,15.51,52.85,102714.00,N/A
2025-03-31 23:39:03,15.92,15.51,52.85,102716.00,N/A
2025-03-31 23:40:04,15.89,15.51,52.87,102720.00,N/A
2025-03-31 23:41:04,15.89,15.50,52.87,102718.00,N/A
2025-03-31 23:42:04,15.89,15.50,52.87,102713.00,N/A
2025-03-31 23:43:05,15.87,15.50,52.89,102716.00,N/A
2025-03-31 23:44:06,15.88,15.50,52.90,102722.00,N/A
2025-03-31 23:45:06,15.90,15.50,52.90,102720.00,N/A
2025-03-31 23:46:06,15.89,15.50,52.91,102714.00,N/A
2025-03-31 23:47:07,15.89,15.50,52.92,102706.00,N/A
2025-03-31 23:48:08,15.90,15.50,52.93,102702.00,N/A
2025-03-31 23:49:09,15.88,15.49,52.94,102702.00,N/A
2025-03-31 23:50:10,15.87,15.49,52.93,102704.00,N/A
2025-03-31 23:51:10,15.89,15.48,52.97,102704.00,N/A
2025-03-31 23:52:11,15.86,15.48,52.98,102700.00,N/A
2025-03-31 23:53:11,15.87,15.47,52.99,102693.00,N/A
2025-03-31 23:54:12,15.88,15.47,53.02,102692.00,N/A
2025-03-31 23:55:12,15.86,15.46,53.00,102687.00,N/A
2025-03-31 23:56:13,15.84,15.46,52.99,102689.00,N/A
2025-03-31 23:57:14,15.87,15.46,53.00,102687.00,N/A
2025-03-31 23:58:15,15.86,15.46,53.04,102686.00,N/A
2025-03-31 23:59:16,15.86,15.46,53.03,102685.00,N/A
2025-04-01 00:00:15,15.87,15.46,53.04,102689.00,N/A
2025-04-01 00:01:16,15.86,15.45,53.05,102691.00,N/A
2025-04-01 00:02:17,15.87,15.45,53.06,102690.00,N/A
2025-04-01 00:03:17,15.86,15.45,53.10,102692.00,N/A
